"","Fecha","GENERAL","Alimentos y bebidas no alcohólicas","Alimentos","Pan y cereales (ND)","Carne (ND)","Pescado (ND)","Leche, queso y huevos (ND)","Aceites y grasas (ND)","Frutas (ND)","Legumbres-Hortalizas (ND)","Azúcar, mermelada, miel, chocolate y dulces de azúcar (ND)","Productos alimenticios n.e.p. (ND)","Bebidas no alcohólicas","Café, té y cacao (ND)","Aguas minerales, refrescos, jugos de frutas y de legumbres (ND)","Bebidas alcohólicas, tabaco y estupefacientes","Bebidas alcohólicas","Bebidas destiladas (ND)","Cerveza (ND)","Tabaco","Tabaco (ND)","Prendas de vestir y calzado","Prendas de vestir","Materiales para prendas de vestir (SD)","Prendas de vestir (SD)","Otros artículos y accesorios de vestir (SD)","Limpieza, reparación y alquiler de prendas de vestir (S)","Calzado","Zapatos y otros calzados (SD)","Reparación y alquiler de calzado (S)","Alojamiento, agua, electricidad, gas y otros combustibles","Alquileres efectivos del alojamiento","Alquileres efectivos pagados por los inquilinos (S)","Conservación y reparación de la vivienda","Materiales para la conservación y la reparación de la vivienda (ND)","Suministro de agua y servicios diversos relacionados con la vivienda","Suministro de agua (ND)","Electricidad, gas y otros combustibles","Electricidad (ND)","Gas (ND)","Muebles, artículos para el hogar y para la conservación ordinaria del hogar","Muebles y accesorios, alfombras y otros materiales para pisos","Muebles y accesorios (D)","Productos textiles para el hogar","Productos textiles para el hogar (SD)","Artefactos para el hogar","Artefactos para el hogar grandes, eléctricos o no (D)","Artefactos eléctricos para el hogar pequeños (SD)","Artículos de vidrio y cristal, vajilla y utensilios para el hogar","Artículos de vidrio y cristal, vajilla y utensilios para el hogar (SD)","Herramientas y equipo para el hogar y el jardín","Herramientas pequeñas y accesorios diversos (SD)","Bienes y servicios para conservación ordinaria del hogar","Bienes para el hogar no duraderos (ND)","Salud","Productos, artefactos y equipo médicos","Productos farmacéuticos (ND)","Otros productos médicos (ND)","Artefactos y equipo terapéuticos (D)","Servicios para pacientes externos","Servicios médicos (S)","Servicios dentales (S)","Servicios paramédicos (S)","Servicios de hospital (S)","Servicios de hospital (S)","Transporte","Adquisición de vehículos","Vehículos a motor (D)","Bicicletas (D)","Funcionamiento de equipo de transporte personal","Piezas de repuesto y accesorios para equipo de transporte personal (SD)","Combustibles y lubricantes para equipo de transporte personal (ND)","Conservación y reparación de equipo de transporte personal (S)","Servicios de estacionamiento y peaje (S)","Servicios de transporte","Transporte de pasajeros por carretera (S)","Transporte de pasajeros por aire (S)","Comunicaciones","Servicios postales","Servicios postales (S)","Equipo telefónico y de facsímile","Equipo telefónico y de facsímile (D)","Servicios telefónicos y de facsímile","Servicios telefónicos y de facsímile (S)","Recreación y cultura","Equipo audiovisual, fotográfico y de procesamiento de información","Equipo para la recepción, grabación y reproducción de sonidos e imágenes (D)","Equipo fotográfico y cinematográfico e instrumentos ópticos (D)","Equipo de procesamiento e información (D)","Medios para grabación (SD)","Otros artículos y equipo para recreación, jardines y animales domésticos","Conservación y reparación de otros bienes duraderos importantes para recreación y cultura (S)","Equipo de deportes, campamentos y recreación al aire libre (SD)","Servicios de recreación y culturales","Servicios de recreación y deportivos (S)","Servicios culturales (S)","Periódicos, libros y papeles y útiles de oficina","Libros (SD)","Diarios y periódicos (ND)","Papel y útiles de oficina y materiales de dibujo (ND)","Educación","Enseñanza preescolar y enseñanza primaria","Enseñanza preescolar y enseñanza primaria (S)","Enseñanza secundaria","Enseñanza secundaria (S)","Enseñanza terciaria","Enseñanza terciaria (S)","Restaurantes y hoteles","Servicios de suministro de comidas por contrato","Restaurantes, cafés y establecimientos similares (S)","Servicios de alojamiento","Servicios de alojamiento (S)","Bienes y servicios diversos","Cuidado personal","Salones de peluquería y establecimientos de cuidados personales (S)","Otros aparatos, artículos y productos para la atención personal (ND)"
"1","2005-01-01",64.4199972802692,53.1653995295484,52.7356881192227,44.4395376174872,56.0620866980316,50.1044949912625,57.5985763134151,45.9199750522568,54.3779915416353,53.4851874580784,58.3110409929595,56.7032073280932,59.1640994984201,41.3867576245283,62.3004801593876,37.0230684623285,36.4946271930634,33.3643998722079,56.0751963498884,37.7834516369054,37.7834516369054,76.0952293569439,75.1149164516568,69.5182247018829,76.158987626018,117.421853004003,59.7077067283177,78.8899684146984,80.0726036240841,52.8375513451869,71.35750595943,66.5562418195628,66.5562418195628,57.9708198965972,57.7923851026795,71.6317402443428,72.6824463398777,83.7817318459176,83.8786266774904,86.4916883131739,62.4773067402821,76.0215440540371,76.3865988831799,61.4813819679448,61.4813819679448,74.1934857429115,72.4201843072544,81.5285770187902,61.6868150768954,61.6868150768954,18.1710613869691,17.7097778862123,62.4105070986919,61.1019313772202,68.0197908816993,86.8278474939792,88.7326312405758,56.728397151961,79.7185989795495,55.7045900031516,51.6153364347814,58.6917267680124,75.5773341749474,65.3911244648118,65.3911244648118,76.3746033765444,85.4147426216884,85.6330464106235,83.5818913509502,74.7939228697318,55.2503842131745,90.8459963903218,53.8348320589018,57.1952292243458,70.9213662807247,79.4111442963962,45.1574650228133,91.1489053096155,30.6648664541439,30.6648664541439,155.745730067723,155.745730067723,90.6096892977563,90.6096892977563,80.6226611293973,145.212225023854,143.022138781113,87.755993720018,251.928866173869,92.4984478614512,68.8838529926709,77.8065272557506,61.9934738541498,58.7978897853597,36.3318727779351,80.9031677204499,62.8597927866384,60.3589640560732,72.6643632115975,61.9220977161403,53.6800020664744,51.9367403187208,51.9367403187208,51.6283066959755,51.6283066959755,65.4874242793256,65.4874242793256,57.6565160742201,57.6303537299393,57.6303537299393,57.2324788993139,57.2324788993139,59.5236047559975,60.4055280972567,72.0946791482159,57.107944824836
"2","2005-02-01",64.5227193262063,53.8997468379403,53.5093692831923,46.2880102664345,56.4765317282135,48.6896546606537,57.4094402248914,47.8743919281841,56.3388015913936,54.3821655153172,57.598413652618,57.4630320582571,59.2530996458292,41.065677813144,62.4790708719475,37.4515707054236,37.376517221738,34.5543945483444,56.0751963498884,37.7834516369054,37.7834516369054,75.6225792218378,74.2219282199446,69.5542740014453,75.1372004701518,116.172461428669,59.7893417765411,79.5934708341457,80.8092839372832,52.8404862706284,71.4757963536319,66.7499122354436,66.7499122354436,58.2610926184016,58.075824641918,71.6601251855692,72.7105084314359,83.7873383437781,83.8853257239096,86.4916883131739,61.8269742444539,74.3254741727452,74.6815153279255,64.7247299332335,64.7247299332335,73.4135010290443,71.5023620263513,81.8482307050133,61.7130700434495,61.7130700434495,15.5903344651768,15.1930891963058,61.5452435353361,60.2543318530538,68.0055113910399,86.736987521125,88.6136379706924,57.1334013852277,79.7157509831925,55.7345168775231,51.6153364347814,58.6917267680124,75.733904623349,65.3989393863852,65.3989393863852,76.1867477047995,85.6852151653656,85.9094834700044,83.8029402077063,74.0040146565709,56.4220390384513,90.7174705048625,50.8319746435816,57.299564116059,70.9650742656543,79.4111442963962,45.28423759271,91.8486011943645,68.9959495218238,68.9959495218238,144.778308290891,144.778308290891,90.6100587051893,90.6100587051893,80.1905560539083,141.852678459642,138.667922366072,84.2301127706672,253.604134200548,87.5254414265643,68.8789134572023,77.8060367407275,61.9791029908022,59.8701791090963,38.7940877313701,80.882407981847,62.8611176104377,60.3626119480171,72.6643632115975,61.9220977161403,53.6800020664744,51.9367403187208,51.9367403187208,51.6283066959755,51.6283066959755,65.4874242793256,65.4874242793256,57.9145535593612,57.8630546976984,57.8630546976984,58.0679764653627,58.0679764653627,59.4996869082934,60.3817101167662,72.0514155337112,57.08899461274
"3","2005-03-01",64.5973370745517,54.0500803458499,53.7009094517835,46.4366511318835,55.1642708016461,49.5721169616914,57.1889808474543,48.3088588051504,58.5619424725604,55.9995912242503,57.1982157045241,56.4175190278112,58.7303321178221,41.161567089738,61.826006110229,37.3570816611343,37.1800418661789,34.2676511072519,56.1166095174806,37.7834516369054,37.7834516369054,75.243008062212,73.6613674126919,69.5109298754396,74.3961822541437,116.252676220928,60.6208376537894,79.7238603061206,80.9460410538947,52.8404862706284,71.8492576708631,67.2536437121232,67.2536437121232,58.295456010283,58.1100249038686,71.6601251855692,72.7105084314359,84.2263733749471,84.3915607343864,86.4916883131739,62.0929518264643,75.5895760338965,75.952035079023,64.8108114975822,64.8108114975822,73.3518421830398,71.4980284192343,81.3721374320622,61.1874280201847,61.1874280201847,17.1278110320184,16.6916835404692,61.0113633370128,59.7314461712817,67.7351439152603,86.8121583511706,88.7122288040906,57.1384543452081,79.6788210259756,55.0050642071526,49.4731346388936,58.6917267680124,81.5736912063974,65.3989393863852,65.3989393863852,76.3850385503804,85.6932105616864,85.9163367724819,83.8510302567379,74.5833033789843,57.242246149979,90.7155639824649,50.8355610854472,67.0666711293964,70.9650742656543,79.4111442963962,45.28423759271,91.7411114396809,68.9959495218238,68.9959495218238,141.808006679047,141.808006679047,90.6102648102751,90.6102648102751,80.182989070965,140.874850070796,137.758103464501,83.7937394210957,250.856328357843,87.5390767243144,68.837558906909,77.7458780406577,61.9635053733385,60.5658142067609,38.7940877313701,82.1975201170544,62.8600611487544,60.3591829505745,72.6643632115975,61.9220977161403,53.6800020664744,51.9367403187208,51.9367403187208,51.6283066959755,51.6283066959755,65.4874242793256,65.4874242793256,58.0689476341674,58.0240722613664,58.0240722613664,58.0679764653627,58.0679764653627,59.3596712107688,60.2396213540086,72.0677278034974,56.9053667101461
"4","2005-04-01",64.8751152226272,54.9533550614214,54.6495142169664,45.9687544043153,56.5337768191928,48.7202162593705,59.359092832431,48.3165610262601,55.6878729621006,60.547647335479,57.8437843394214,57.2469767085328,58.8900545652948,43.3992191192793,61.5270968404094,37.428992816482,37.3286456995797,34.459397525559,56.1166095174806,37.7834516369054,37.7834516369054,75.2714771043096,73.7029232949642,69.8433526902178,74.4873793561587,115.979081265231,60.1563297730478,79.7142993661751,80.9369476222811,52.7970776064095,72.1833869190327,67.8974837642975,67.8974837642975,57.4327332747608,57.2487349003213,71.6601251855692,72.7105084314359,84.2259227940495,84.388786888457,86.4916883131739,61.4816578305535,75.7600197222739,76.1232272927196,60.8502042621875,60.8502042621875,74.7450968092645,73.0678199540497,81.3785168871933,62.4326077613119,62.4326077613119,16.3379443134269,15.9215241152507,60.1465875285596,58.8847914805284,68.2496956666574,86.9010152416783,88.8616678551045,54.9665162294311,79.6912013677154,56.2138667888259,49.4731346388936,63.3855816056116,81.5736912063974,65.3989393863852,65.3989393863852,76.391520000992,85.6947813786804,85.9163367724819,83.8439080826114,74.645156017985,56.0400643461412,91.0510339588583,50.8265064686955,67.0666711293964,70.9394870706018,79.3821662588756,45.28423759271,90.9107133169097,68.9959495218238,68.9959495218238,120.941065402698,120.941065402698,90.6116859561684,90.6116859561684,80.7079437994211,141.536602841266,140.91471544508,83.7748887615085,246.772009892863,87.5390767243144,68.8367464183518,77.7468870507556,61.9576933878685,60.816824148592,40.5403067702107,82.1975201170544,63.5189101858405,61.8816207169002,72.7435490313237,62.2028649012469,54.2185220450243,52.4484447710368,52.4484447710368,52.0821097331572,52.0821097331572,66.3959479869813,66.3959479869813,57.841485226698,57.777110980532,57.777110980532,58.2954998426352,58.2954998426352,59.8616704729553,60.7502910077055,74.5900763204907,56.8802114055467
"5","2005-05-01",65.0901612997832,56.0839662292643,55.9307197199454,46.9267470139333,58.3080536960635,49.8110207067594,59.7147773976261,46.6782616084023,58.0968066743097,63.0262460156621,57.620053969546,56.9044533867411,57.5690320534073,43.7750054184107,59.8473694966446,36.8457988274203,36.1265006467526,32.8816481948994,56.1166095174806,37.7834516369054,37.7834516369054,74.4855063390462,73.6457014860939,69.8485705462215,74.4377426909067,115.198739418858,60.1600721013467,76.8949857987972,77.9818571963594,52.7970776064095,72.1884246755343,67.9437625764827,67.9437625764827,57.4327332747608,57.2487349003213,71.7263571573932,72.7759870823369,84.1117138957298,84.2576307253961,86.4916883131739,61.4640957427326,75.748172360088,76.1110290314694,62.112606175965,62.112606175965,73.9054554685699,72.135137649092,81.2754787144759,63.5858136910593,63.5858136910593,16.3378193011669,15.9213834610453,59.8916904104068,58.6350644548134,68.2374156954534,86.8653844813566,88.8197328132265,54.9665162294311,79.6912013677154,56.2138667888259,49.4731346388936,63.3855816056116,81.5736912063974,65.3989393863852,65.3989393863852,76.5947989616265,86.5115950939635,86.8093359806776,82.3562749442968,74.7008090759727,55.5250041944704,91.0686182400577,51.1579308925915,67.0666711293964,70.9394870706018,79.3821662588756,45.28423759271,91.2606566435034,68.9959495218238,68.9959495218238,129.615514233267,129.615514233267,90.6302709561415,90.6302709561415,80.3147474502696,139.104916897891,138.028323240916,80.7442955412319,244.060828099496,87.5390767243144,71.7390140194949,77.7603062403415,68.0723315884941,60.7814891056608,40.5403067702107,82.1517847972613,63.5642364058467,61.8739120158706,72.7435490313237,62.3321560840526,54.2310469307436,52.4537294882269,52.4537294882269,52.0848111998791,52.0848111998791,66.4687749191618,66.4687749191618,58.0207496156032,57.9669447925175,57.9669447925175,58.2082848129975,58.2082848129975,59.9255289213981,60.8154536679189,74.5900763204907,56.9624239991678
"6","2005-06-01",65.2839642943621,56.2901222945914,56.1095321594498,46.4714316047514,59.282851999529,49.5611519561969,60.0706494942833,46.3154881552945,55.9047419849821,64.6652950600837,58.5430969986099,56.8353916653225,58.2045297277791,45.7771583012401,60.1748319222811,36.8703243236567,36.1734673843979,32.9387806558033,56.1166095174806,37.7884282445333,37.7884282445333,74.7696212792521,74.0380770438261,69.8569788914815,74.9349651492432,113.297198152027,60.1830042593847,76.8771521818114,77.9637350785966,52.7970776064095,72.5442256863543,68.637558972337,68.637558972337,57.3974908030906,57.2143797092043,71.7263571573932,72.7759870823369,84.0790844764491,84.1770950741266,86.7374012015513,61.6998784708738,75.2460132191159,75.6063468235431,63.1631529359894,63.1631529359894,74.1524579540267,72.4035147588592,81.309009981444,63.5405516073745,63.5405516073745,16.5444456244781,16.1232712037392,60.2894492317365,59.0245567155386,68.8628094776051,86.8204604645144,88.7936526059934,54.9665162294311,79.3597018153743,56.4775486545668,49.9343881290362,63.3855816056116,81.5736912063974,67.4507797117213,67.4507797117213,76.8539054086143,86.548449281748,86.8458051596836,82.3589156755215,75.4422692227275,54.2077757996476,91.0709654697379,53.8945909559001,68.9030858637921,70.9394870706018,79.3821662588756,45.28423759271,90.8670026752336,68.9959495218238,68.9959495218238,121.544785934504,121.544785934504,90.57277474078,90.57277474078,80.7382949220803,139.963449017494,138.053826047495,83.239011061316,245.752734997586,87.5390767243144,73.4352107157982,81.0890112590023,68.0530249159782,60.777318723794,40.5403067702107,82.1455190352997,63.9298159246062,62.5046012361438,72.7435490313237,62.3512748865113,54.2201166725874,52.4286411734573,52.4286411734573,52.0848111998791,52.0848111998791,66.4687749191618,66.4687749191618,58.2064468169046,58.1474949025111,58.1474949025111,58.5230210049903,58.5230210049903,59.6891750652941,60.5756342854657,73.9932293324063,56.8163692605639
"7","2005-07-01",65.1845703915889,55.433392239049,55.1638885961474,45.2726561847761,57.6376520807561,50.5963571919552,59.3453994889268,46.4342920486899,55.8767494050012,63.0930800366642,58.0963899215622,58.0826894110965,58.7937403622825,46.0868331420156,60.8182605417548,36.8478436516936,36.1376743994104,32.9016649392195,56.1166095174806,37.7884282445333,37.7884282445333,75.1367416022058,74.2001098091541,69.8297732250086,74.9694820781837,113.293173818924,61.6559183485365,77.8153041608443,78.9470205859947,52.78792176976,72.5122566449672,68.5220334268457,68.5220334268457,59.286402490608,59.1000663349462,71.7263571573932,72.7759870823369,84.0760312974556,84.1745608655324,86.7176740899524,61.9253679227455,75.253174715402,75.6134573349597,63.3791137625068,63.3791137625068,75.2299182651136,73.6020409631444,81.4263916201659,63.6067255970298,63.6067255970298,16.4827592210906,16.0640726934093,60.3191416077755,59.0533795267928,68.0731355678833,87.0119681802932,88.811221907748,54.9665162294311,80.4310956427522,54.359889793227,50.3668185399542,54.1288405301463,81.4966360700536,67.4507797117213,67.4507797117213,77.1218865592621,86.5306328966817,86.8262079091029,82.3514297022768,76.2434829559735,57.9709754518808,91.0769569657242,55.3588715684039,68.8167166766144,70.9397171631137,79.3821662588756,45.2869171225642,90.9328757248337,68.9959495218238,68.9959495218238,121.484736621637,121.484736621637,90.6459838357195,90.6459838357195,81.3995679553578,143.762611828541,137.55481930584,83.2995157477129,268.542391106413,87.5018911847276,71.8541279330003,78.0362509512617,68.067165279011,60.4312968375519,40.6310177919013,81.4051840894489,63.924665998791,62.4903061952659,72.7435490313237,62.3512748865113,54.2201166725874,52.4286411734573,52.4286411734573,52.0848111998791,52.0848111998791,66.4687749191618,66.4687749191618,58.6977063679499,58.6700046890867,58.6700046890867,58.2914607799794,58.2914607799794,59.5900752680268,60.4747503598015,73.9580515499127,56.6978200581199
"8","2005-08-01",65.1664139812503,55.9395005645673,55.6973003877279,45.0415353044515,58.1648328769373,52.8597248400105,60.1855422911548,46.4342294165775,58.5079817225616,62.5880222345153,58.1469369078442,57.4265970862189,58.8434612187077,47.6851552938094,60.5254640935935,36.8440567906603,36.130663894945,32.8901287208388,56.1166095174806,37.7884282445333,37.7884282445333,74.695337265089,73.5838905595202,64.575237706293,74.3979973971392,114.248270909189,61.9168741388135,77.8494827793867,78.9871105687718,52.7924438448682,72.7834436519651,68.9967586101733,68.9967586101733,60.3140169444366,60.1240466961079,71.7783966449044,72.827434673915,83.9857164324491,84.0676811540451,86.7401055854499,61.4810806657682,74.5942799477017,74.9508483811714,63.3714668681381,63.3714668681381,72.9774251948973,71.5351426195827,77.9571783900833,63.6218925984922,63.6218925984922,16.3715921894982,15.957205017751,60.5920092209457,59.3206528892222,67.8696066600617,86.8690892550134,88.749120958334,51.0459891716606,80.3147777620651,54.0053694194884,50.3852408536102,52.7092445919682,81.4966360700536,67.4507797117213,67.4507797117213,77.393993709727,88.0658534062705,88.4576720810176,79.0600632431254,76.0600314708521,56.2621264823816,91.0998415158712,55.2851434304505,68.8167166766144,70.9401205909858,79.3821662588756,45.2932306433393,90.8782690207154,68.9959495218238,68.9959495218238,120.086665350773,120.086665350773,90.6509590590275,90.6509590590275,79.8578933458599,136.977082394323,129.897526724335,83.2300203869423,256.505661404225,81.01763447266,71.8804748149201,78.0794882660494,68.0516194653777,60.4982436986162,40.6310177919013,81.5282713554843,63.9267093881973,62.4959326519746,72.7435490313237,62.3512748865113,54.2201166725874,52.4286411734573,52.4286411734573,52.0848111998791,52.0848111998791,66.4687749191618,66.4687749191618,58.6785064332804,58.649235800436,58.649235800436,58.2914607799794,58.2914607799794,59.0343953754365,59.9104454286443,73.9668937030883,55.9833535910703
"9","2005-09-01",66.0656145953695,56.5556561185887,56.3765617263002,45.930548400616,57.1779194642886,51.5527017018431,63.2811787525283,46.7926503634284,57.6852670187307,64.2654027520761,57.4226566473831,58.4331310424441,58.4286647838881,47.4948101081075,60.053444513616,36.8405925518777,36.1216475278567,32.8785925633257,56.1166095174806,37.7892622594846,37.7892622594846,73.4484392911915,72.1090954645013,64.6892660761333,72.67648677447,113.745942483305,61.9896373375745,77.2408845729312,78.3466270697029,52.885067460918,72.9237506581798,69.2591830909735,69.2591830909735,60.2996514473912,60.1099155361752,71.7783966449044,72.827434673915,83.9887116163656,84.0562274645119,86.84592429634,61.7430688116622,74.1217992195925,74.4756947279414,63.4181442351891,63.4181442351891,73.9630133234372,72.6025079972961,78.2609014674937,63.074807798959,63.074807798959,16.6355078433173,16.2146737719617,61.1317194756581,59.849799650042,67.8091282895618,86.6825246376818,88.7293324246065,50.572380438837,79.3523387041994,54.0001527819386,50.3852408536102,52.657445986517,81.4966360700536,67.4507797117213,67.4507797117213,78.5097317131603,89.0034242277796,89.4247223911285,78.8404123773723,76.2490509240366,57.5836681020984,91.1103728675379,55.4024074154063,68.8167166766144,72.7818336054257,82.0037223367884,45.2932306433393,91.1197053011636,68.9959495218238,68.9959495218238,125.965691122331,125.965691122331,90.6518124679731,90.6518124679731,80.9204494343233,136.752691054498,129.406297618723,83.2406414674279,260.211443516355,77.5738762536951,71.9222307078759,78.1382152379501,68.0506765043115,60.519663463574,40.6310177919013,81.5564620550921,66.746822113385,67.610375465911,72.7435490313237,63.0318224857746,59.3964018462456,58.299242899743,58.299242899743,58.4964522410692,58.4964522410692,68.4648829779706,68.4648829779706,58.7580182805712,58.6860720899209,58.6860720899209,59.3795656904719,59.3795656904719,59.6956267087332,60.5822348433519,74.0790265792454,56.803124304068
"10","2005-10-01",66.2801632765877,57.3320822262408,57.1784682256667,46.1410924022251,57.3594498658293,53.4352162644353,63.4775136374854,46.7911101495341,56.8736784566426,68.8702859248386,58.0036167816432,59.0665708571631,58.7938925623632,47.0001792939002,60.6029903913013,36.5722105522937,35.5745681056048,32.1498235407546,56.0811292524614,37.7892622594846,37.7892622594846,73.3702245307379,71.9628475272365,64.6847787425111,72.4015372205166,113.748330462228,62.9807774852714,77.3527623349533,78.4621035678927,52.9748612198195,73.1840487513871,69.6565781416701,69.6565781416701,61.2745188164972,61.0814688646296,71.8685122185923,72.917958107157,84.003233625908,84.0475124270634,86.9481017206539,61.9035272535505,74.1673824224514,74.5211766953656,63.4462911826243,63.4462911826243,73.7203656253829,72.3231252292856,78.2487446521344,60.8110274621257,60.8110274621257,16.6415557180253,16.2203821193062,61.9918016559062,60.6924642580051,67.831875236006,86.7037214832706,88.7557581253441,50.4263634710954,79.3506553239931,53.9584416013669,50.3476776368114,52.527417155182,81.4966360700536,67.5581070389824,67.5581070389824,78.5881243853035,89.0230753382136,89.43814033902,78.8261493919607,76.4657639422866,57.6047760549009,91.1056405959084,56.1744460289024,68.8361235979753,72.7868540479435,82.0096357999019,45.2932306433393,91.1442061566781,68.9959495218238,68.9959495218238,125.922942836036,125.922942836036,90.6781172708042,90.6781172708042,81.0043676626021,136.727665212112,129.079653170445,83.1681227814298,260.338214364273,78.2235567488291,72.3163056825969,78.9241030274458,68.034146911171,60.5063915678192,40.6310177919013,81.5439803363752,66.9245410708246,67.610375465911,72.7435490313237,63.5492370539064,59.4074860441951,58.299242899743,58.299242899743,58.5260514218574,58.5260514218574,68.4648829779706,68.4648829779706,58.6323948835225,58.5565619104008,58.5565619104008,59.3794485351509,59.3794485351509,59.6974757824486,60.5843758738767,74.081329724088,56.8059938932618
