"","Fecha","GENERAL","Alimentos y bebidas no alcohólicas","Alimentos","Pan y cereales (ND)","Carne (ND)","Pescado (ND)","Leche, queso y huevos (ND)","Aceites y grasas (ND)","Frutas (ND)","Legumbres-Hortalizas (ND)","Azúcar, mermelada, miel, chocolate y dulces de azúcar (ND)","Productos alimenticios n.e.p. (ND)","Bebidas no alcohólicas","Café, té y cacao (ND)","Aguas minerales, refrescos, jugos de frutas y de legumbres (ND)","Bebidas alcohólicas, tabaco y estupefacientes","Bebidas alcohólicas","Bebidas destiladas (ND)","Cerveza (ND)","Tabaco","Tabaco (ND)","Prendas de vestir y calzado","Prendas de vestir","Materiales para prendas de vestir (SD)","Prendas de vestir (SD)","Otros artículos y accesorios de vestir (SD)","Limpieza, reparación y alquiler de prendas de vestir (S)","Calzado","Zapatos y otros calzados (SD)","Reparación y alquiler de calzado (S)","Alojamiento, agua, electricidad, gas y otros combustibles","Alquileres efectivos del alojamiento","Alquileres efectivos pagados por los inquilinos (S)","Conservación y reparación de la vivienda","Materiales para la conservación y la reparación de la vivienda (ND)","Suministro de agua y servicios diversos relacionados con la vivienda","Suministro de agua (ND)","Electricidad, gas y otros combustibles","Electricidad (ND)","Gas (ND)","Muebles, artículos para el hogar y para la conservación ordinaria del hogar","Muebles y accesorios, alfombras y otros materiales para pisos","Muebles y accesorios (D)","Productos textiles para el hogar","Productos textiles para el hogar (SD)","Artefactos para el hogar","Artefactos para el hogar grandes, eléctricos o no (D)","Artefactos eléctricos para el hogar pequeños (SD)","Artículos de vidrio y cristal, vajilla y utensilios para el hogar","Artículos de vidrio y cristal, vajilla y utensilios para el hogar (SD)","Herramientas y equipo para el hogar y el jardín","Herramientas pequeñas y accesorios diversos (SD)","Bienes y servicios para conservación ordinaria del hogar","Bienes para el hogar no duraderos (ND)","Salud","Productos, artefactos y equipo médicos","Productos farmacéuticos (ND)","Otros productos médicos (ND)","Artefactos y equipo terapéuticos (D)","Servicios para pacientes externos","Servicios médicos (S)","Servicios dentales (S)","Servicios paramédicos (S)","Servicios de hospital (S)","Servicios de hospital (S)","Transporte","Adquisición de vehículos","Vehículos a motor (D)","Bicicletas (D)","Funcionamiento de equipo de transporte personal","Piezas de repuesto y accesorios para equipo de transporte personal (SD)","Combustibles y lubricantes para equipo de transporte personal (ND)","Conservación y reparación de equipo de transporte personal (S)","Servicios de estacionamiento y peaje (S)","Servicios de transporte","Transporte de pasajeros por carretera (S)","Transporte de pasajeros por aire (S)","Comunicaciones","Servicios postales","Servicios postales (S)","Equipo telefónico y de facsímile","Equipo telefónico y de facsímile (D)","Servicios telefónicos y de facsímile","Servicios telefónicos y de facsímile (S)","Recreación y cultura","Equipo audiovisual, fotográfico y de procesamiento de información","Equipo para la recepción, grabación y reproducción de sonidos e imágenes (D)","Equipo fotográfico y cinematográfico e instrumentos ópticos (D)","Equipo de procesamiento e información (D)","Medios para grabación (SD)","Otros artículos y equipo para recreación, jardines y animales domésticos","Conservación y reparación de otros bienes duraderos importantes para recreación y cultura (S)","Equipo de deportes, campamentos y recreación al aire libre (SD)","Servicios de recreación y culturales","Servicios de recreación y deportivos (S)","Servicios culturales (S)","Periódicos, libros y papeles y útiles de oficina","Libros (SD)","Diarios y periódicos (ND)","Papel y útiles de oficina y materiales de dibujo (ND)","Educación","Enseñanza preescolar y enseñanza primaria","Enseñanza preescolar y enseñanza primaria (S)","Enseñanza secundaria","Enseñanza secundaria (S)","Enseñanza terciaria","Enseñanza terciaria (S)","Restaurantes y hoteles","Servicios de suministro de comidas por contrato","Restaurantes, cafés y establecimientos similares (S)","Servicios de alojamiento","Servicios de alojamiento (S)","Bienes y servicios diversos","Cuidado personal","Salones de peluquería y establecimientos de cuidados personales (S)","Otros aparatos, artículos y productos para la atención personal (ND)"
"1","2005-01-01",68.5842069287516,57.7257313911739,57.5277389946456,50.898453906158,55.9937689927793,56.4736614225035,67.347980448934,51.4610776995744,61.2252453829053,61.0650495296055,53.8898355016694,59.6819688611039,59.985662991238,44.0424317040287,63.1073327937033,44.104786559824,50.4683808954863,38.463333970648,60.3942179071478,38.0885319868814,38.0885319868814,85.7948750026582,83.5623231973891,91.5744670404778,84.512296387957,80.3319193343348,68.2383585924408,92.6872657209572,93.331262882307,64.0422283686311,75.5712109950048,68.4200259868365,68.4200259868365,60.9536645147051,59.7300069713705,83.6963110022421,82.9847503853201,83.0752145483386,83.5760574247757,80.263788958404,67.6322695396776,68.5765182362539,68.3308144400109,73.1256132368596,73.1256132368596,79.9378854151162,79.564982131153,81.2865758524125,60.1702710901485,60.1702710901485,30.368499750333,29.7973206447367,66.9284546086387,64.8731623293963,80.6729169430242,96.5197804140237,99.1585261135161,48.3747160031791,86.0077315381821,65.4953209736858,65.0233737371654,63.313534802441,70.3300848315819,78.8834239868534,78.8834239868534,79.1140925383093,77.3202556963728,77.0694594073571,80.9764700756378,72.0672709643412,48.8554633954578,93.0266865583242,53.1999794971494,56.2763818867445,84.6995475391342,84.426974733853,96.4201266447091,93.7184329262169,30.766664963154,30.766664963154,182.407043948869,182.407043948869,90.9333167302852,90.9333167302852,88.7671740686373,160.707323493153,184.198872622275,91.7492318070815,229.614169928297,98.7967471962236,73.6414858885764,71.4032077083574,80.9987163938144,71.8825043821189,44.1057810762953,82.4724170734636,65.55571590214,62.9838819969867,56.4538136866121,76.6468007793468,62.7201135032205,56.6604073618911,56.6604073618911,56.9900034633011,56.9900034633011,109.235223929678,109.235223929678,62.7736074421009,62.7602369877826,62.7602369877826,60.4111317888783,60.4111317888783,64.1666661585451,64.3337833941619,68.6214506750133,63.2889318261161
"2","2005-02-01",68.727216440586,58.0614006092202,57.9161045859554,51.6469874285773,56.2132457540435,56.5615511448812,67.2706559966211,50.9294617528082,62.7235392593033,61.4670937935089,54.5901673405988,59.3568448595643,59.6286255428903,42.5147658385376,63.0177319705369,44.400417032035,51.0591462602393,40.0594078845803,60.3942179071478,38.0885319868814,38.0885319868814,86.013884393966,83.6155845569777,93.560121444086,84.593363611072,77.507395320899,68.2466602048636,93.4058088469982,94.0658725957043,64.0615712538954,75.8787398431412,68.6571239810604,68.6571239810604,63.786764515495,62.4988899656605,84.3479650825115,83.6289925670804,83.0988577664029,83.6037999092691,80.263788958404,67.6379213770781,68.4463620094885,68.2000118060596,73.2376903468506,73.2376903468506,79.939363665337,79.6059901719134,81.0925369905238,60.9176851811359,60.9176851811359,29.4232722294215,28.8713595022963,67.0579811932414,64.9971741265482,80.7225856356586,96.5406476307544,99.1701207184329,49.1621975713776,85.947651912497,65.5584023137638,65.0233737371654,63.313534802441,70.609846736674,78.9349289175097,78.9349289175097,79.177269945555,77.358209703872,77.1125390578522,80.7126912333213,72.225419325743,49.5865898458648,93.078598611166,53.0136551431537,58.6716751289264,84.7023918159873,84.426974733853,96.4283763109142,94.2139581888361,69.2249961670966,69.2249961670966,177.093454948013,177.093454948013,90.9350969740475,90.9350969740475,88.2254971141108,158.445133034407,182.439886730049,91.5141203082009,221.339677961604,98.3106306127073,73.602199647614,71.3774799178354,80.929460505758,71.7393784831935,44.8204259759989,81.9958204070111,65.557171787949,62.987890767147,56.4538136866121,76.6468007793468,62.7201135032205,56.6604073618911,56.6604073618911,56.9900034633011,56.9900034633011,109.235223929678,109.235223929678,63.2261998980422,63.1893274146412,63.1893274146412,61.4792120924573,61.4792120924573,63.4170574474486,63.5837483128662,67.621435719401,62.6008265748803
"3","2005-03-01",68.8686511970817,58.3892029407847,58.1780629102521,53.1974173686331,56.0117654647692,57.0353324088747,66.7576751664501,51.1832768814901,63.3369210708376,61.8372494891044,53.8886693238275,57.6724235874455,60.7772499951601,42.2608726932869,64.4622606021302,44.3029879364066,50.8673323362677,39.4662540135401,60.450949521644,38.0885319868814,38.0885319868814,86.0083156723188,83.5988521242677,92.9355678322985,84.5469110553401,77.6399549350593,68.7983107545698,93.4331410801445,94.0939774630888,64.0615712538954,76.371979101528,69.701579286116,69.701579286116,63.849329000548,62.5605547266012,84.3479650825115,83.6289925670804,83.1360652757564,83.6476305645926,80.263788958404,67.4285007727573,68.5460529724934,68.3001504417794,73.1414287424842,73.1414287424842,79.7285820285225,79.3909473800307,80.9044153690123,57.2692063566178,57.2692063566178,29.8820216826043,29.3208298556564,66.8767245983546,64.8213946036714,80.6804374823154,96.481489017305,99.1323728349217,49.1735260234814,85.7696795164709,65.510933519466,64.8839709485764,63.313534802441,70.9898681408221,78.9349289175097,78.9349289175097,79.2435161162044,77.4026829822878,77.1200703430148,82.144047817765,72.3982099530519,51.077225691183,93.0656324286136,53.0259323782576,59.406731781023,84.7023918159873,84.426974733853,96.4283763109142,93.366696257992,69.2249961670966,69.2249961670966,156.706520381066,156.706520381066,90.9322759968463,90.9322759968463,89.059151180097,161.196381578379,185.452902363339,90.5943763250547,230.655835509657,98.25832220467,73.2509993569258,70.8870489257613,80.8077078752893,72.8665271844339,44.8204259759989,83.4986610422272,65.5569568026016,62.9871929811144,56.4538136866121,76.6468007793468,62.7201135032205,56.6604073618911,56.6604073618911,56.9900034633011,56.9900034633011,109.235223929678,109.235223929678,63.2557468380391,63.2198500677464,63.2198500677464,61.4792120924573,61.4792120924573,63.1934303750296,63.359770706189,67.9959285562856,62.2259699264728
"4","2005-04-01",69.7428768704319,59.1773931531298,59.0258186835176,53.8374550594923,56.9563683202537,57.5180230550859,66.6574819428491,51.1876040857355,63.0498635061073,65.0724932096396,53.8365788705561,59.131881378504,60.7614557340384,42.372205217637,64.4252714304689,44.2890239739716,50.835626221294,39.3419166505996,60.450949521644,38.0885319868814,38.0885319868814,85.8797967950943,83.5402395936332,93.582517076548,84.4439328480387,78.5430028452221,68.7810163436208,93.0921588795489,93.7504015202037,63.7227298208318,76.4887723828599,69.7479940953246,69.7479940953246,63.816672292777,62.5279774060859,84.3479650825115,83.6289925670804,83.4111761304849,83.9579540447597,80.263788958404,67.1366768858893,68.5921147192525,68.346359890965,72.7739325603809,72.7739325603809,79.7244148232126,79.4319211419404,80.6266155189769,60.6686194286073,60.6686194286073,29.8225249134149,29.2626504365043,65.9880379482807,63.9607725954609,80.754844714606,96.5791889243998,99.2250987149005,49.4437017145301,85.8162320579352,65.5895957869808,64.8839709485764,63.61898522959,70.9898681408221,78.9349289175097,78.9349289175097,79.2382666673006,77.4162628902613,77.1200703430148,82.1430426469963,72.3867607460302,51.0276133230962,93.0878068702533,52.9786961995687,59.406731781023,84.7023108189514,84.4265622198265,96.4283763109142,92.7030909941792,69.2249961670966,69.2249961670966,141.159735271075,141.159735271075,90.9342329067122,90.9342329067122,92.9951296530071,160.389278693218,184.854412985472,90.5601434960526,227.647775761799,98.25832220467,73.2317564171553,70.882462345252,80.7462388030329,72.9176066134523,45.1757739386908,83.4986610422272,74.3711179093265,85.3885772941296,56.469927655758,78.5528807687449,70.441508451293,62.4633401082985,62.4633401082985,64.457023968232,64.457023968232,124.826944796272,124.826944796272,63.203636521884,63.1559920857556,63.1559920857556,61.7349393577166,61.7349393577166,62.1055979319711,62.2715671022412,68.2063062979003,60.8088089406155
"5","2005-05-01",69.8041488363305,59.7134968362982,59.608866569023,52.5824806474022,59.0654617463406,56.9061442006403,67.1425410947866,51.1109537463921,61.3636694240365,67.8534415139178,53.8017050518366,58.634115122165,60.669655934932,42.4952259078673,64.2858332600576,44.2145733801717,50.6700416475171,39.0283254507195,60.450949521644,38.0885319868814,38.0885319868814,85.5673944895405,83.2312371882723,93.6076629040843,84.180904450974,75.3011347879024,68.7913949224188,92.8016185919841,93.449330899527,63.7227298208318,76.8704660430013,69.9902787577776,69.9902787577776,63.816672292777,62.5279774060859,85.868501423915,85.1322343631365,83.4070469985719,83.9532182839465,80.263788958404,67.1235282913664,69.3106133857872,69.0617163737579,72.8572710303015,72.8572710303015,78.4262459453779,77.9324443791999,80.5202255458839,60.3019483118418,60.3019483118418,29.8293545148453,29.2691729189548,66.3003511137988,64.2630454505806,80.5497881827887,96.1026803042938,98.6913226048557,49.4437017145301,85.8162320579352,65.5895957869808,64.8839709485764,63.61898522959,70.9898681408221,78.9349289175097,78.9349289175097,79.3663328650693,77.5367312376054,77.2455150183514,82.0542271930807,72.6869177587485,52.0507089554154,93.1860054457734,53.3899716004342,59.406731781023,84.7023108189514,84.4265622198265,96.4283763109142,93.0047505023183,69.2249961670966,69.2249961670966,148.308644901171,148.308644901171,90.9334085981336,90.9334085981336,92.2790427202157,156.558188410388,177.274851454027,90.0826066744562,226.851833620847,98.25832220467,73.512106752113,70.9918088966676,81.1835325027902,71.7614283796499,45.1757739386908,81.9847798618089,75.1384565031465,85.5663081487985,56.469927655758,80.6718810885818,70.652616680889,62.4517479993113,62.4517479993113,64.4781112067343,64.4781112067343,126.498886518131,126.498886518131,62.0099084852476,61.9192826414876,61.9192826414876,61.7569497190539,61.7569497190539,61.6997098532447,61.8657023102373,68.2063062979003,60.2995895365685
"6","2005-06-01",69.651367159844,59.23420331869,59.1029687404727,51.0157790555458,58.5932608694266,56.4105909398327,67.2589142701852,51.0686783370078,60.1242714231157,68.4027170085033,53.2981766359453,58.8484526139145,60.5361487930717,42.7736999248451,64.059876787217,44.1945157099075,50.60219401197,38.8367102582664,60.450949521644,38.1273786293836,38.1273786293836,85.1983813335932,82.8209659503502,93.6169030691153,83.8267115557816,70.0274703979216,69.2995626509421,92.5709454780917,93.2138918241912,63.7227298208318,77.345779029678,70.7619209097837,70.7619209097837,62.923845911567,61.6555703551159,85.868501423915,85.1322343631365,83.8421233198298,83.9421148169322,84.050658492954,67.5110350852555,69.9273231304491,69.6748797436846,73.3316797593516,73.3316797593516,78.8311008108055,78.3003381344997,80.937744957263,59.7682950861164,59.7682950861164,30.436918595277,29.8663898679567,66.6299944948273,64.582596233682,83.3782981804989,95.891899797064,99.092880226429,49.4437017145301,78.1212023528522,71.6431353145946,75.4733083191298,63.61898522959,70.9898681408221,83.2018657714656,83.2018657714656,79.8536488501447,78.3659567127612,78.0827649218743,82.0739464545622,73.6597852337802,53.7847837603143,93.2314918440461,55.4379982936719,59.5262356183702,84.7023108189514,84.4265622198265,96.4283763109142,91.9741368108096,69.2249961670966,69.2249961670966,128.960244596697,128.960244596697,90.764595874117,90.764595874117,92.2889779633713,157.000468568071,178.479533118095,90.6263902139955,225.248477874372,98.25832220467,74.3688531322651,72.4811883180351,80.6487457820782,71.626666950365,45.1757739386908,81.8019872238028,74.8542430630757,85.5858967528298,56.469927655758,79.7361272508757,70.401682663831,61.8757770097544,61.8757770097544,64.4781112067343,64.4781112067343,126.498886518131,126.498886518131,60.1701454605162,60.0019689804844,60.0019689804844,62.0965381187523,62.0965381187523,61.1904967440615,61.3559055666792,64.4582145513904,60.6040689766593
"7","2005-07-01",69.5126772473356,58.56499908395,58.3749716420838,50.045605339312,57.9487882797693,56.5827491512839,67.0259938183607,51.0884991154988,59.160352997823,66.4425724931599,53.5693732688312,58.5803991193426,60.6557117459826,42.8444725814195,64.1883090685366,44.3146875812462,50.842253656972,39.5149408523139,60.450949521644,38.1273786293836,38.1273786293836,85.2340344593854,82.8287679748383,92.6653237093647,83.8055839720873,71.2422986647992,69.5316599945189,92.6798406049218,93.3269461039627,63.6941541941768,77.5984023582573,71.4527870368045,71.4527870368045,63.0791022270369,61.809719953233,85.868501423915,85.1322343631365,83.644290121668,83.9299019900151,82.4179741705354,67.8116357132709,69.9484823734913,69.695973362452,73.2939311321719,73.2939311321719,79.1290978953729,78.6285706472216,81.0581202194629,59.7772988332282,59.7772988332282,29.6470709920408,29.0907668235757,67.3304367076786,65.2605403924536,83.4792834192399,96.2426671087543,99.4700129212601,49.4437017145301,78.1909228093938,71.5126172224089,75.5143284595205,63.0166070961931,70.9741877564569,83.2018657714656,83.2018657714656,79.8217070865164,78.3567929605829,78.0612289568399,82.0976674796516,73.5718474952809,54.0136588974582,93.2349807994969,55.5235252871674,56.9466470095372,84.70355009031,84.4265622198265,96.446106041143,91.9997659894738,69.2249961670966,69.2249961670966,129.286259435031,129.286259435031,90.7790837306517,90.7790837306517,92.252509294196,157.447060234538,178.652946981057,90.6397890358455,227.502663796588,97.9680575363248,71.4770424868546,68.2397734765886,80.8732544600057,72.3023950217745,45.4588856180013,82.5459842849028,74.8489464830249,85.5709544903268,56.469927655758,79.7361272508757,70.401682663831,61.8757770097544,61.8757770097544,64.4781112067343,64.4781112067343,126.498886518131,126.498886518131,60.2171066488365,60.0599425494003,60.0599425494003,61.846700801674,61.846700801674,61.5100314700751,61.6747937541805,63.4783604703619,61.2503829105383
"8","2005-08-01",69.3552191663931,57.7526764410785,57.5429962081969,49.7594922716471,56.3251979079613,56.8573279508013,66.8214178423888,51.3107911356487,57.8046171753437,64.9198304130698,53.6717151158209,58.1659285596564,60.0873825249497,43.0700339157122,63.441700904974,44.2967997299758,50.8051758956275,39.4256094364055,60.450949521644,38.1273786293836,38.1273786293836,84.1655028420895,82.6952213695609,92.3249076009864,83.6782560341748,71.3497262149398,69.3244208882778,88.7492632866271,89.3138139180176,63.7082677192368,77.9259462413077,71.5858232672176,71.5858232672176,65.0470778442837,63.7343087485997,87.0632104106734,86.3133547573795,83.6401296006857,83.9242937663213,82.422538882091,67.6571505185459,70.2193744633675,69.9650570100875,73.2446744885579,73.2446744885579,78.3252376356014,77.7426622976246,80.7111344021151,60.0485720813968,60.0485720813968,29.5191571029566,28.9678342889544,67.2540782051416,65.1868205843669,82.1599755915333,93.2250818516933,96.1058085115388,50.2528368500106,78.041751747553,71.5239568386749,75.5718584953577,62.9242275487426,70.9741877564569,83.2018657714656,83.2018657714656,79.8419799697027,78.4319566297767,78.2105594126006,80.0312809836104,73.5701245259524,53.9158326232039,93.2364700009868,55.5399523230595,56.9466470095372,84.7062089173222,84.4265622198265,96.4877158572699,92.442994777782,69.2249961670966,69.2249961670966,139.564745536808,139.564745536808,90.7798977092116,90.7798977092116,93.3071555819637,161.789236967216,185.129744792233,89.2646841309799,237.974266064711,96.900571304679,72.1918700208004,69.2947190014145,80.7632405891001,72.5267064812428,45.4588856180013,82.8421146176192,74.8511920206131,85.5771375604697,56.469927655758,79.7361272508757,70.401682663831,61.8757770097544,61.8757770097544,64.4781112067343,64.4781112067343,126.498886518131,126.498886518131,62.2774389027918,62.1925004855333,62.1925004855333,61.846700801674,61.846700801674,61.341315274011,61.505724184353,63.4801598099905,61.0371933246262
"9","2005-09-01",69.3771712358241,57.8529939015946,57.6517219449969,49.907736550437,55.7466320842647,58.5911767108181,68.0097873887265,51.0663997415805,56.2586190614107,65.3948446845686,53.7786122934493,58.093669788743,60.0837523708298,43.1401826630401,63.4180866619415,44.2907297716892,50.7851493945267,39.4006979011596,60.450949521644,38.1299816137733,38.1299816137733,84.0660947234065,82.5397087763577,93.6594181374503,83.558539864156,71.6562346859338,67.8592229459993,88.8145318198921,89.3351218256957,65.8043057361626,78.1774979815022,71.9061286991799,71.9061286991799,64.9621618160218,63.6512058712682,87.0632104106734,86.3133547573795,83.9624215080837,83.928981189584,85.1566747771497,67.0988577482721,70.1882064651998,69.9335826755746,71.4824369268631,71.4824369268631,78.3966862853434,77.8033384277689,80.8380729654797,59.9896049272027,59.9896049272027,29.9858978401632,29.4264749359716,66.283811085415,64.2486259118709,82.2238451943119,93.3640268264054,96.1531911345768,50.1564595373261,79.3998244863825,71.5228952756726,75.5718584953577,62.9136867583218,70.9741877564569,83.2018657714656,83.2018657714656,80.1569764937265,78.6034673031183,78.3868189723443,80.0186687056328,74.19188595148,53.9619873578886,93.2398275281082,57.1006437477428,56.9466470095372,84.8316755274485,84.6036472876106,96.4877158572699,92.446273275824,69.2249961670966,69.2249961670966,139.601654276038,139.601654276038,90.7798673349655,90.7798673349655,92.6828231498525,157.331389260881,181.376356363988,89.1747869874489,238.399915855578,82.8120525090793,73.0432597758188,70.4964639351471,80.7570259209338,72.9783330959438,45.4588856180013,83.4341179386741,75.2959939922825,86.4031228629043,56.469927655758,80.0110257683499,70.9527715793087,62.5260389913302,62.5260389913302,64.9678982248951,64.9678982248951,126.877553696618,126.877553696618,61.5603687187167,61.4083834888519,61.4083834888519,62.997016618238,62.997016618238,61.1206508473308,61.2855597627576,64.0654073329097,60.6132362048136
"10","2005-10-01",69.6043419769761,58.7442425528548,58.6338092675378,50.4557403287673,57.1168830435568,60.2200991018412,68.4881805058321,51.0005521785521,56.4719933920408,67.7444392697103,53.8656990430652,56.826913311536,59.8052753424557,40.9586824261931,63.5753178343695,44.0542405000933,50.3268544543019,38.1779867254358,60.4437294423699,38.1299816137733,38.1299816137733,84.2015943629276,82.6391556450284,93.5706078202091,83.6640410905616,71.6719728718709,67.9237457511118,89.0584991088271,89.5818966936907,65.9814540915981,78.3988054863044,72.235751685895,72.235751685895,66.7559609515652,65.4053868122199,87.1622409270211,86.4128334819623,83.9695872070098,83.9318872249688,85.1774674376095,66.7633332632857,70.1364184210663,69.8825837785411,71.8064609759172,71.8064609759172,77.3672562515842,76.5982347944321,80.7968313383688,59.0288991663888,59.0288991663888,30.0165519504464,29.4551806677613,66.021491891476,63.9952086278437,82.3338727492557,93.6806546174135,96.5136623934092,50.1814682504361,79.2721023902799,70.0353421863139,73.813932157114,59.9285187491209,70.9741877564569,85.2443045275708,85.2443045275708,80.1717253158052,78.6386295052199,78.43904396979,79.3384543328369,74.2043736533967,54.0765737912943,93.184432329708,57.1314403068398,57.3921860504454,84.8371926317012,84.6101457570934,96.4877158572699,92.3519998477795,69.2249961670966,69.2249961670966,137.051744734285,137.051744734285,90.7808809341376,90.7808809341376,91.6144630882926,152.4615493351,172.018779015913,89.1571940974918,235.963734343364,82.7714714867786,73.0565703233275,70.6853910690303,80.3775438311423,72.892373364057,45.4588856180013,83.3319554263102,75.3075589710347,86.4031228629043,56.469927655758,80.0446962814606,70.9534928783508,62.5260389913302,62.5260389913302,64.9698243778606,64.9698243778606,126.877553696618,126.877553696618,61.4823098954172,61.3272088398118,61.3272088398118,62.997069056034,62.997069056034,60.7851505769017,60.9494481035451,64.083385331382,60.1896341773287
